categorie,id_categorie,id_sous_categorie,id_sous_sous_categorie,lien_categorie,lien_sous_categorie,lien_sous_sous_categorie,sous_categorie,sous_sous_categorie
Jardin,category-5062,category-5053,category-1889,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/etancheite,Vidage,Etanchéité
Jardin,category-5062,category-5053,category-1888,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/joints,Vidage,Joints
Jardin,category-5062,category-5053,category-1887,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/machine-a-laver,Vidage,Machine à laver
Jardin,category-5062,category-5053,category-1886,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/robinetterie-batiment,Vidage,Robinetterie bâtiment
Jardin,category-5062,category-5053,category-5286,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/accessoires-de-filtration,Vidage,Accessoires de filtration
Jardin,category-5062,category-5053,category-5287,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/flexible-d-alimentation,Vidage,Flexible d'alimentation
Jardin,category-5062,category-5053,category-5288,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/tuyau-a-gaz,Vidage,Tuyau à gaz
Jardin,category-5062,category-5053,category-1881,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/vidage/siphon-cuisine,Vidage,Siphon cuisine
Jardin,category-5062,category-5053,category-1882,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/vidage/bonde-cuisine,Vidage,Bonde cuisine
Jardin,category-5062,category-5053,category-1883,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/vidage/accessoire-vidage,Vidage,Accessoire vidage
Jardin,category-5062,category-5053,category-1884,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/vidage/siphon-salle-de-bain,Vidage,Siphon salle de bain
Jardin,category-5062,category-5053,category-1885,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/vidage/bonde-salle-de-bain,Vidage,Bonde salle de bain
Jardin,category-5062,category-5053,category-1858,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/wc/piece-detachee,Vidage,Pièce détachée
Jardin,category-5062,category-5053,category-1857,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/wc/abattant,Vidage,Abattant
Jardin,category-5062,category-5053,category-1859,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/wc/reservoir,Vidage,Réservoir
Jardin,category-5062,category-5053,category-1860,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/wc/pipe-sortie-wc,Vidage,Pipe - Sortie WC
Jardin,category-5062,category-5053,category-1877,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/wc/decoration-wc,Vidage,Décoration WC
Jardin,category-5062,category-5053,category-1878,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/wc/mecanisme-de-chasse,Vidage,Mécanisme de chasse
Jardin,category-5062,category-5053,category-1879,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/wc/robinet-flotteur,Vidage,Robinet flotteur
Jardin,category-5062,category-5053,category-5289,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/wc/wc-a-poser,Vidage,WC à poser
Jardin,category-5062,category-5053,category-5324,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/wc/bati-support-wc,Vidage,Bâti-support WC
Jardin,category-5062,category-5053,category-5315,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/wc/urinoir,Vidage,Urinoir
Jardin,category-5062,category-5053,category-5325,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/vidage,https://www.centrale-brico.com/plomberie-sanitaire/wc/wc-suspendu,Vidage,WC suspendu
Jardin,category-5062,category-5052,category-1869,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/accessoires-robinetterie/aerateur,Traitement eau et gaz,Aérateur
Jardin,category-5062,category-5052,category-1873,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/accessoires-robinetterie/flexible-d-alimentation,Traitement eau et gaz,Flexible d'alimentation
Jardin,category-5062,category-5052,category-1872,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/accessoires-robinetterie/raccord,Traitement eau et gaz,Raccord
Jardin,category-5062,category-5052,category-1871,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/accessoires-robinetterie/tete-de-robinet,Traitement eau et gaz,Tête de robinet
Jardin,category-5062,category-5052,category-1870,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/accessoires-robinetterie/brise-jet-bec,Traitement eau et gaz,Brise jet - Bec
Jardin,category-5062,category-5052,category-1852,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/robinet-pour-cuisine/mitigeur-cuisine,Traitement eau et gaz,Mitigeur Cuisine
Jardin,category-5062,category-5052,category-1894,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/raccord-cuivre-laiton/raccord-a-visser,Traitement eau et gaz,Raccord à visser
Jardin,category-5062,category-5052,category-1896,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/raccord-cuivre-laiton/collier-de-fixation,Traitement eau et gaz,Collier de fixation
Jardin,category-5062,category-5052,category-1895,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/raccord-cuivre-laiton/raccord-sans-soudure,Traitement eau et gaz,Raccord sans soudure
Jardin,category-5062,category-5052,category-1866,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/raccord-cuivre-laiton/raccord-cuivre-a-souder,Traitement eau et gaz,Raccord cuivre à souder
Jardin,category-5062,category-5052,category-1893,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/raccord-cuivre-laiton/raccord-laiton-a-souder,Traitement eau et gaz,Raccord laiton à souder
Jardin,category-5062,category-5052,category-1903,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/support-crochet,Traitement eau et gaz,Support - Crochet
Jardin,category-5062,category-5052,category-1900,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/branchement,Traitement eau et gaz,Branchement
Jardin,category-5062,category-5052,category-1902,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/gouttiere-12-ronde,Traitement eau et gaz,Gouttière 1/2 ronde
Jardin,category-5062,category-5052,category-1899,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/te-culotte,Traitement eau et gaz,Té - Culotte
Jardin,category-5062,category-5052,category-1904,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/accessoire-tube,Traitement eau et gaz,Accessoire tube
Jardin,category-5062,category-5052,category-1901,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/regard-equipement,Traitement eau et gaz,Regard- Equipement
Jardin,category-5062,category-5052,category-1898,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/coude-secteur,Traitement eau et gaz,Coude - Secteur
Jardin,category-5062,category-5052,category-5283,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/tube-d-evacuation-pvc,Traitement eau et gaz,Tube d'évacuation PVC
Jardin,category-5062,category-5052,category-1853,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/mitigeur-salle-de-bain,Traitement eau et gaz,Mitigeur salle de bain
Jardin,category-5062,category-5052,category-1875,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/flexible-de-douche,Traitement eau et gaz,Flexible de douche
Jardin,category-5062,category-5052,category-1874,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/douchette,Traitement eau et gaz,Douchette
Jardin,category-5062,category-5052,category-1855,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/securite,Traitement eau et gaz,Sécurité
Jardin,category-5062,category-5052,category-1854,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/accessoire-de-salle-de-bain,Traitement eau et gaz,Accessoire de salle de bain
Jardin,category-5062,category-5052,category-1876,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/barre-support,Traitement eau et gaz,Barre - Support
Jardin,category-5062,category-5052,category-5285,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/vasque,Traitement eau et gaz,Vasque
Jardin,category-5062,category-5052,category-5284,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/baignoire,Traitement eau et gaz,Baignoire
Jardin,category-5062,category-5052,category-5309,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/colonne-de-douche,Traitement eau et gaz,Colonne de douche
Jardin,category-5062,category-5052,category-5312,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/receveur-de-douche,Traitement eau et gaz,Receveur de douche
Jardin,category-5062,category-5052,category-5314,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/meuble-sous-lavabo,Traitement eau et gaz,Meuble sous lavabo
Jardin,category-5062,category-5052,category-1862,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/robinetterie-gaz,Traitement eau et gaz,Robinetterie gaz
Jardin,category-5062,category-5052,category-1889,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/etancheite,Traitement eau et gaz,Etanchéité
